评论内容,毒性评论,普通评论,
致敬平凡英雄！,,1,
致敬平凡英雄,,1,
致敬平凡英雄！,,1,
都要保护好自己,,1,
致敬平凡英雄！,,1,
谢谢你们，挺身而出,,1,
致敬英雄！你们辛苦了,,1,
致敬英雄！,,1,
致敬平凡英雄,,1,
在大灾面前国人总能感动国人～一切都会变好的,,1,
#暴雨无情人间有爱#，每一个挺身而出的身影，都是我们共渡难关的力量！致敬平凡英雄！中国,,1,
致敬平凡英雄！致敬每一个挺身而出的你们,,1,
愿同胞们平安，感谢各路英雄,,1,
致敬每一位平凡英雄,,1,
谢谢你们！#暴雨洪水中每个挺身而出的人都是英雄#,,1,
向平凡的英雄致敬！,,1,
平凡身躯下里不平凡的力量,,1,
致敬每个平凡的英雄,,1,
谢谢你们！#暴雨洪水中每个挺身而出的人都是英雄#,,1,
致敬这样的三伏天，这样的水灾,,1,
台风无情人有情,,1,
原来，中国人这么善良，原来，中国人这么团结，原来，中国人这么强大，原来，中国人这么坚强。真好，我出身在中国，我是中国人。,,1,
致敬平凡英雄,,1,
致敬平凡英雄谢谢！,,1,
谢谢最可爱的人，感谢你们挺身而出,,1,
致敬英雄，你们辛苦了,,1,
致敬平凡英雄,,1,
辛苦了，致敬平凡英雄,,1,
谢谢大家致敬平凡英雄,,1,
辛苦了，保护好自己！,,1,
一方有难，八方支援，灾难面前，团结互助。,,1,
致敬平凡英雄,,1,
致敬平凡英雄！谢谢你们,,1,
致敬平凡的英雄,,1,
致敬平凡英雄！请一定注意安全,,1,
致敬平凡英雄，都要注意保护好自己,,1,
致敬英雄！,,1,
致敬平凡英雄，是人与人之间朴素真挚的爱链接了你我。,,1,
致敬平凡英雄,,1,
致敬平凡英雄，因为你们，每天都更好！,,1,
致敬平凡英雄,,1,
致敬平凡的英雄,,1,
这种团结和众志成城，只有中国??才能实现！,,1,
致敬平凡英雄谢谢你们,,1,
致敬每一位平凡英雄,,1,
洪水无情，人有情致敬,,1,
#暴雨洪水中每个挺身而出的人都是英雄#这是我们中华民族在无数次灾难面前屹立不倒的原因,,1,
致敬平凡英雄,,1,
众志成城，致敬所有英雄,,1,
致敬平凡英雄,,1,
谢谢你们 致敬平凡英雄,,1,
致敬平凡英雄,,1,
致敬平凡英雄！,,1,
致敬平凡英雄们,,1,
致敬平凡英雄,,1,
致敬平凡英雄!,,1,
致敬平凡英雄！,,1,
希望所有人都平安。,,1,
致敬平凡英雄！,,1,
致敬平凡英雄,,1,
辛苦了，平安回家！,,1,
致敬平凡英雄,,1,
致敬！谢谢,,1,
致敬，希望大家都平平安安的,,1,
致敬英雄！希望每一个人都平平安安的！,,1,
致敬平凡英雄！谢谢,,1,
致敬平凡英雄,,1,
致敬平凡英雄,,1,
致敬平凡又伟大的你,,1,
致敬平凡英雄！,,1,
致敬平凡英雄为你们点赞,,1,
致敬所有英雄,,1,
致敬平凡英雄！,,1,
致敬平凡英雄,,1,
致敬英雄！,,1,
谢谢每一位人,,1,
致敬平凡英雄!,,1,
致敬平凡的英雄,,1,
致敬平凡英雄！！！,,1,
《天灾无情人有情 被感动得一塌糊涂》,,1,
致敬平凡而伟大的英雄,,1,
致敬英雄！,,1,
致敬平凡英雄,,1,
致敬平凡英雄!,,1,
致敬平凡英雄,,1,
他们一点都不平凡，他们是最伟大的！,,1,
致敬平凡英雄！,,1,
致敬平凡英雄,,1,
致敬英雄！,,1,
暴雨无情人间有爱感谢每一位挺身而出的英雄。,,1,
致敬平凡英雄,,1,
致敬人民英雄！,,1,
致敬平凡英雄！,,1,
致敬平凡英雄,,1,
致敬 平凡英雄!,,1,
致敬平凡英雄,,1,
致敬英雄！,,1,
致敬平凡的英雄,,1,
致敬英雄！,,1,
致敬平凡英雄,,1,
致敬平凡英雄,,1,
??愿大家都平安健康,,1,
致敬每一个英雄,,1,
#暴雨无情人间有爱#感谢每一位勇敢的你 致敬英雄,,1,
辛苦了致敬?,,1,
感恩各个救援队，解放军们对这场洪灾的辛苦救援，感谢各位为救援提供帮助的饭店商户及个人的付出，愿大家平安，愿灾区人民早日度过难关,,1,
致敬平凡英雄,,1,
致敬平凡英雄,,1,
灾难无情人有情，致敬英雄！,,1,
致敬平凡英雄！,,1,
都要平安啊,,1,
致敬平凡英雄！加油！,,1,
致敬！！！注意安全,,1,
致敬！#暴雨洪水中每个挺身而出的人都是英雄#,,1,
感谢，英雄们,,1,
致敬平凡英雄！,,1,
致敬英雄！,,1,
致敬！我们的英雄！,,1,
致敬平凡英雄,,1,
致敬平凡英雄！,,1,
致敬英雄，一切平安！,,1,
致敬平凡英雄！,,1,
致敬最平凡的英雄,,1,
一方有难八方支援，致敬所有的英雄,,1,
致敬，愿平安！,,1,
谢谢你们！！！,,1,
致敬每一位英雄,,1,
你多发点热度就来了,,1,
?? 希望大家都平安,,1,
希望他们都平安,,1,
致敬平凡英雄,,1,
致敬平凡英雄！,,1,
致敬平凡英雄！,,1,
致敬平凡英雄！,,1,
致敬平凡英雄,,1,
致敬平凡英雄！,,1,
愿人员平安 早日过去,,1,
致敬平凡英雄,,1,
这雨咱会这么大,,1,
灾难无情，人有情，感谢各路英雄,,1,
致敬平凡英雄,,1,
每一次灾难中，都让我们看到了真正的英雄--向你们致敬,,1,
这两天看到救援新闻都感动得泪流满面,,1,
致敬平凡英雄！,,1,
致敬每一位挺身而出的英雄,,1,
凡人的身躯，但有比肩神明的意志，精神。他们用这种，不屈的力量，拯救了百 姓，应该赞扬这种行为,,1,
致敬平凡英雄，你们是我们的榜样,,1,
愿风雨中的你们平安,,1,
老板该发财,,1,
这样的修车店老板能处，知道大节，比个别酒店涨价好太多。,,1,
致敬！情义满满。,,1,
比高速收费站强,,1,
看到家乡的救援队了，风中女孩,,1,
老板大义！,,1,
都是相互的感动,,1,
尽自己一份力量和爱心,,1,
团结一致 共克时艰,,1,
不发可以么,,1,
都是双向的 希望都平安！,,1,
蓝天救援队厉害，谢谢好心老板,,1,
#暴雨洪水中每个挺身而出的人都是英雄#,,1,
比白沟收费站的工作人员强，有些人收钱脑子收坏了，这个治不好的,1,,
修车的费用应该政府出钱,,1,
同一个涿州，有的地方一点积水没有，有的地方淹得那么深,,1,
家乡人怎可能不爱自己的家乡？,,1,
爱出者爱返,,1,
都是好样的！,,1,
好像是浙江的蓝天,,1,
那些旅店来看看,,1,
好老板，就会发大财！,,1,
老板，请你一定发财,,1,
子路受牛和子贡赎人,,1,
中国人一方有难八方支援,,1,
金竹花园底商已经打扫完毕，具备接待救援队伍条件。有水有电，有卫生间，准备了足够食物和饮用水，空调已经预制冷，接待安置人数150人左右。需要休息的救援队伍可以联系。 救援接待电话：137 2223 2399 物资捐助电话：136 5332 0252,,1,
现在不恨国了？,1,,
无名的英雄！中国可以没有省委书记，但不能没有您！,,1,
不知道水下有什么，很危险，真的是英雄,,1,
千万不要学游泳。淹死的都是会水的,1,,
这游泳不是潜水,,1,
是游过去，这样不是潜水。,,1,
好人一定有好报,,1,
请问这大哥平安吗？,,1,
这一栋楼拼不出个小筏子？这水那么脏还可能漏电，唉,1,,
真的是一方有难八方支援,,1,
晓明哥献爱心一直在前线 这点喷不了,,1,
这就是真正的中国精神，一方有难，八方支援,,1,
在灾难面前人类是渺小的，特别感动明星们伸出援助之手,,1,
感谢这些关键时刻伸出援手的个人和企业,,1,
为这些正能量表率爱豆点赞,,1,
值得入股的值得尊敬的爱豆,,1,
中国人永远团结一体,,1,
大家拧成一股绳，都会好起来的！,,1,
不错 谢谢他们伸出援手,,1,
这才是正能量的娱乐圈,,1,
所以，这才是一切正能量,,1,
这才是受大家尊敬的爱豆,,1,
让我们为积极承担责任的人打call,,1,
这样的氛围真的很好 中国人就是要互帮互助,,1,
河北人感谢你们，有你们真好,,1,
希望大家的物资可以帮河北渡过难关,,1,
一方有难八方支援,,1,
满满的正能量 好暖！,,1,
这才是我们应该粉的明星,,1,
天灾无情人有情,,1,
大家都很有爱啊 感动了,,1,
中国人民打从心里就有一种团结互助的精神,,1,
都是充满爱的国人，哪里有难就支援哪里。,,1,
众志成城共同抗洪，谢谢你们伸出援手,,1,
这才是真正的明星，灾难面前伸出援助之手,,1,
感谢他们为灾区民众尽的绵薄之力 ?,,1,
特别感动的 希望河北平平安安,,1,
希望大家同心协力度过这一次,,1,
每次看到这种好暖心,,1,
这就是中国人民最宝贵的精神,,1,
各界人士都非常有爱心,,1,
敢于挺身而出的都是英雄,,1,
肯定可以缓过去的,,1,
这才是我们想看的明星,,1,
这样的娱乐圈才是正能量的,,1,
希望灾情快点过去，大家平平安安,,1,
这些做法值得我们去点赞,,1,
这些人都是好样的,,1,
明星们是我们的好榜样,,1,
都纷纷伸出援手共度难关,,1,
这才是偶像的力量,,1,
作为一个河北人真的很感动,,1,
大家都在为灾区做事真的很感动,,1,
大家都很有社会责任感,,1,
希望灾区同胞可以平平安安的,,1,
看的我一身鸡皮疙瘩，谢谢大家,,1,
相信这些物资也能够很好的利用了,,1,
这才是我们的榜样啊,,1,
人间还是有大爱的！谢谢好心人们的帮助,,1,
在灾难面前我们都是一家人,,1,
属于我们中国人的团结,,1,
大家一起团结共度难关,,1,
都是很有善心的,,1,
希望可以让更多看见支持起来啊,,1,
一方有难，八方支援,,1,
这才是明星该有的样子满满正能量,,1,
中国人的团结都是刻在骨子里的,,1,
黑龙江也受灾严重，今早看报道说一个村子没了,,1,
东北也在受灾，黑龙江五常都淹了，怎么没人捐款捐物？,,1,
为什么有一种感觉，来了就可以休息一下了,,1,
这才是正向的力量,,1,
每一位都奉献了自己的爱心,,1,
这是偶像该有的样子,,1,
他们全都是好样的,,1,
这样的捐赠行为太暖心了很感动,,1,
团结一致，攻克难关,,1,
有他们的援助又前进百步,,1,
中国人民团结一致，一定会克服困难的,,1,
#与博肖同行，为公益助力#,,1,
这才是娱乐圈该有的正能量,,1,
希望可以洪涝赶快过去大家都能相安无事,,1,
呜呜呜真的很正能量,,1,
一定可以挺过去的,,1,
这样的娱乐圈才是正确的导向,,1,
一方有难八方支援,,1,
这才是真正的爱豆,,1,
大难面前 人人都奉献爱 值得称赞,,1,
这就是明星的意义啊,,1,
我永远会因为我是??人而骄傲,,1,
大家都是很团结的,,1,
人间自有真情在，这就是中国人的魄力,,1,
支持正能量，支持这些明星,,1,
这次华北地区真的是受了太大的灾害了，真的感谢每个人的帮助,,1,
互帮互助是我们多年的传统美德了,,1,
其实大家还是很温暖的,,1,
这就是偶像的力量吧,,1,
大家都是很有爱心的，很有爱,,1,
真的很让人感动，尤其我是河北人,,1,
天灾无情人有情 传递正能量,,1,
伸出援助之手，希望赶快恢复到正常的生活当中,,1,
这才是患难见真情吧，一方有难八方支援,,1,
众志成城，不抛弃，不放弃！,,1,
会永远记得他们的善良,,1,
逆行者都值得尊敬。,,1,
一方有难八方支援 一定要度过难关,,1,
这样的互动真的令人感动,,1,
很让人感动，这才是正能量追星,,1,
给这些捐款的明星点赞,,1,
满满都是感动正能量满满,,1,
希望大家都可以帮助灾区,,1,
每一个瞬间都是感动,,1,
中国人真的是非常有爱,,1,
大家一起一定可以战胜洪涝,,1,
那么多人好感动,,1,
一方有难 八方支援，希望快点好起来,,1,
明星们也都默默做了很多,,1,
这就是一方有难八方支援,,1,
这种时候最考验公众人物了,,1,
为所有善良的人儿点赞,,1,
大家都好正能量了啊,,1,
平平安安 共渡难关,,1,
众志成城，涿州加油！,,1,
作为一个河北人，真的很受感动,,1,
我们就是最团结的,,1,
看到了人多力量大这才是正能量明星,,1,
大家一起团结起来，战胜一切困难！,,1,
灾区的同胞一定要平安无事,,1,
这样的行为让人很感动，都是正能量的代表,,1,
大家都很棒，众志成城一定会渡过难关,,1,
谢谢这些明星出来做表率献爱心,,1,
中国人特别有同胞民族意识，真的好爱啊,,1,
都在尽自己的一份力,,1,
好有正能量 看着特别感动,,1,
一方有难，八方支援,,1,
大家互帮互助，共渡难关,,1,
只要捐款的不管为了什么 都是做了好事,,1,
我们上下一条心??????,,1,
这样的举动特别让人感动啊,,1,
太棒了大家有钱出钱有力出力,,1,
明星赚得多，但捐款的数目也很多,,1,
相信大家可以一切共度这次难关,,1,
灾难无情，明星在这次洪水中体现了大爱。,,1,
此生不悔入华夏，这是专属于我们的团结,,1,
有被大家感动到,,1,
每个人都在贡献着自己的力量,,1,
希望这一次我们都能够渡过难关,,1,
